n,m,p_max,I,mean,std,min,max
8,10,128,26,2.8181818181818183,0,2.8181818181818183,2.8181818181818183
8,10,128,27,1.0,0,1.0,1.0
8,10,128,28,4.640625,0,4.640625,4.640625
8,10,128,29,2.235294117647059,0,2.235294117647059,2.235294117647059
8,10,128,30,1.5625,0,1.5625,1.5625
8,10,128,31,2.9166666666666665,0,2.9166666666666665,2.9166666666666665
8,10,128,32,2.152173913043478,0,2.152173913043478,2.152173913043478
8,10,128,33,1.875,0,1.875,1.875
8,10,128,34,5.59375,0,5.59375,5.59375
8,10,128,35,1.0,0,1.0,1.0
8,10,128,36,2.25,0,2.25,2.25
8,10,128,37,2.078125,0,2.078125,2.078125
8,10,128,38,1.4878048780487805,0,1.4878048780487805,1.4878048780487805
8,10,128,39,1.0,0,1.0,1.0
8,10,128,40,1.6666666666666667,0,1.6666666666666667,1.6666666666666667
8,10,128,41,5.583333333333333,0,5.583333333333333,5.583333333333333
8,10,128,42,3.3043478260869565,0,3.3043478260869565,3.3043478260869565
8,10,128,43,2.090909090909091,0,2.090909090909091,2.090909090909091
8,10,128,44,3.0454545454545454,0,3.0454545454545454,3.0454545454545454
8,10,128,45,2.1,0,2.1,2.1
8,10,128,46,2.59375,0,2.59375,2.59375
8,10,128,47,4.166666666666667,0,4.166666666666667,4.166666666666667
8,10,128,48,2.3125,0,2.3125,2.3125
8,10,128,49,4.340909090909091,0,4.340909090909091,4.340909090909091
8,10,128,50,2.75,0,2.75,2.75
8,10,128,51,4.0,0,4.0,4.0
8,10,128,52,4.75,0,4.75,4.75
8,10,128,53,1.703125,0,1.703125,1.703125
8,10,128,54,5.291666666666667,0,5.291666666666667,5.291666666666667
8,10,128,55,2.985294117647059,0,2.985294117647059,2.985294117647059
8,10,128,56,2.774193548387097,0,2.774193548387097,2.774193548387097
8,10,128,57,2.875,0,2.875,2.875
8,10,128,58,3.1666666666666665,0,3.1666666666666665,3.1666666666666665
8,10,128,59,1.53125,0,1.53125,1.53125
8,10,128,60,3.9166666666666665,0,3.9166666666666665,3.9166666666666665
8,10,128,61,3.0982142857142856,0,3.0982142857142856,3.0982142857142856
8,10,128,62,4.509615384615385,0,4.509615384615385,4.509615384615385
8,10,128,63,3.025,0,3.025,3.025
8,10,128,64,1.4583333333333333,0,1.4583333333333333,1.4583333333333333
8,10,128,65,1.1125,0,1.1125,1.1125
8,10,128,66,1.25,0,1.25,1.25
8,10,128,67,3.142857142857143,0,3.142857142857143,3.142857142857143
8,10,128,68,3.4791666666666665,0,3.4791666666666665,3.4791666666666665
8,10,128,69,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
8,10,128,70,1.3214285714285714,0,1.3214285714285714,1.3214285714285714
8,10,128,71,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
8,10,128,72,2.25,0,2.25,2.25
8,10,128,73,4.211956521739131,0,4.211956521739131,4.211956521739131
8,10,128,74,1.0,0,1.0,1.0
8,10,128,75,1.0441176470588236,0,1.0441176470588236,1.0441176470588236
8,10,128,76,1.0,0,1.0,1.0
8,10,128,77,1.0,0,1.0,1.0
8,10,128,78,4.233695652173913,0,4.233695652173913,4.233695652173913
8,10,128,79,1.0,0,1.0,1.0
8,10,128,80,2.2934782608695654,0,2.2934782608695654,2.2934782608695654
8,10,128,81,1.0714285714285714,0,1.0714285714285714,1.0714285714285714
8,10,128,82,4.2272727272727275,0,4.2272727272727275,4.2272727272727275
8,10,128,83,4.5397727272727275,0,4.5397727272727275,4.5397727272727275
8,10,128,84,1.0,0,1.0,1.0
8,10,128,85,1.28125,0,1.28125,1.28125
8,10,128,86,3.5172413793103448,0,3.5172413793103448,3.5172413793103448
8,10,128,87,1.0,0,1.0,1.0
8,10,128,88,3.75,0,3.75,3.75
8,10,128,89,1.0,0,1.0,1.0
8,10,128,90,1.4807692307692308,0,1.4807692307692308,1.4807692307692308
8,10,128,91,3.1684782608695654,0,3.1684782608695654,3.1684782608695654
8,10,128,92,2.1052631578947367,0,2.1052631578947367,2.1052631578947367
8,10,128,93,3.625,0,3.625,3.625
8,10,128,94,1.7678571428571428,0,1.7678571428571428,1.7678571428571428
