n,m,p_max,I,mean,std,min,max
10,10,128,9413,1.368132857142856,0.2513208687786854,1.0,2.4714285714285715
10,10,128,9414,1.0,0.0,1.0,1.0
10,10,128,9415,1.0,0.0,1.0,1.0
10,10,128,9416,3.0,0.0,3.0,3.0
10,10,128,9417,2.323529411764706,0.6902684899626335,1.2647058823529411,3.3823529411764706
10,10,128,9418,2.207547169811321,0.0,2.207547169811321,2.207547169811321
10,10,128,9419,1.411032760393713,0.11602471855031452,1.0333333333333334,1.7777777777777777
10,10,128,9420,2.179975000000008,0.6700195202665858,1.0,5.128571428571429
10,10,128,9421,1.0,0.0,1.0,1.0
10,10,128,9422,1.6857142857142857,0.05421047417431507,1.6,1.7714285714285714
10,10,128,9423,1.72,0.220454076850486,1.54,2.08
10,10,128,9424,14.6,1.1290113669342159,11.8,16.2
10,10,128,9425,3.5882480000000045,1.1000708570342188,1.0,7.66
10,10,128,9426,2.0956857142857053,0.723419226130115,1.0,5.857142857142857
10,10,128,9427,1.9166666666666667,0.0,1.9166666666666667,1.9166666666666667
10,10,128,9428,1.0,0.0,1.0,1.0
10,10,128,9429,1.0,0.0,1.0,1.0
10,10,128,9430,1.12,0.0758946638440411,1.0,1.24
10,10,128,9431,1.0,0.0,1.0,1.0
10,10,128,9432,1.0,0.0,1.0,1.0
10,10,128,9433,1.0,0.0,1.0,1.0
10,10,128,9434,1.0,0.0,1.0,1.0
10,10,128,9435,1.0,0.0,1.0,1.0
10,10,128,9436,3.3783200000000035,1.0512819580767923,1.0,7.633333333333334
10,10,128,9437,1.5833333333333333,0.0,1.5833333333333333,1.5833333333333333
10,10,128,9438,10.142399999999977,0.8871990982862874,5.0,11.0
10,10,128,9439,2.083333333333334,0.3022438607339302,1.2166666666666666,2.7333333333333334
10,10,128,9440,12.754430000000001,1.643416677261127,5.0,18.3
10,10,128,9441,1.0,0.0,1.0,1.0
10,10,128,9442,3.0,0.0,3.0,3.0
10,10,128,9443,2.942857142857143,0.39658405359346693,2.4571428571428573,3.4285714285714284
10,10,128,9444,1.0,0.0,1.0,1.0
10,10,128,9445,4.191110588235293,0.9132525294302402,1.0,6.764705882352941
10,10,128,9446,2.8,0.1956559480312316,2.625,3.15
10,10,128,9447,3.833333333333335,0.7874208639494108,1.9444444444444444,5.25
10,10,128,9448,1.0,0.0,1.0,1.0
10,10,128,9449,1.0,0.0,1.0,1.0
10,10,128,9450,1.0,0.0,1.0,1.0
10,10,128,9451,1.0,0.0,1.0,1.0
10,10,128,9452,1.742140909090905,0.6545915665417654,1.0,6.7272727272727275
10,10,128,9453,2.1333333333333333,0.6843150130145014,1.0,4.4
10,10,128,9454,1.0,0.0,1.0,1.0
10,10,128,9455,1.96,0.3394112549695427,1.0,2.44
10,10,128,9456,5.039999999999997,0.6137200564527019,3.525,6.05
10,10,128,9457,1.0,0.0,1.0,1.0
10,10,128,9458,1.5517241379310345,0.0,1.5517241379310345,1.5517241379310345
10,10,128,9459,1.0,0.0,1.0,1.0
10,10,128,9460,10.107760000000043,1.6264918636132175,3.4,13.0
10,10,128,9461,5.16,0.7216442131482593,2.56,6.2
10,10,128,9462,1.6,0.282842712474619,1.2,2.0
10,10,128,9463,1.0,0.0,1.0,1.0
10,10,128,9464,1.4,0.10327955589886444,1.2,1.6
10,10,128,9465,2.7893124999999968,0.5897508709987203,1.0,4.75
10,10,128,9466,2.9565217391304346,0.0,2.9565217391304346,2.9565217391304346
10,10,128,9467,1.0,0.0,1.0,1.0
10,10,128,9468,1.696969696969697,0.0,1.696969696969697,1.696969696969697
10,10,128,9469,1.0,0.0,1.0,1.0
10,10,128,9470,1.0,0.0,1.0,1.0
10,10,128,9471,5.434782608695652,0.0,5.434782608695652,5.434782608695652
10,10,128,9472,2.89591764705882,0.5382323485615317,1.0,4.411764705882353
10,10,128,9473,2.3324035294117595,0.37945228812503096,1.2411764705882353,3.411764705882353
10,10,128,9474,1.8666666666666667,0.0,1.8666666666666667,1.8666666666666667
10,10,128,9475,1.0,0.0,1.0,1.0
10,10,128,9476,1.0,0.0,1.0,1.0
10,10,128,9477,1.0,0.0,1.0,1.0
10,10,128,9478,2.046757894736842,0.21038053794950287,1.1473684210526316,2.473684210526316
10,10,128,9479,2.4807799999999918,0.35624013817149297,1.2333333333333334,3.3333333333333335
10,10,128,9480,1.332948181818178,0.5245370055653257,1.0,4.027272727272727
10,10,128,9481,2.8214285714285716,0.0,2.8214285714285716,2.8214285714285716
10,10,128,9482,1.6,0.0,1.6,1.6
10,10,128,9483,2.3684210526315788,0.0,2.3684210526315788,2.3684210526315788
10,10,128,9484,1.3666666666666667,0.0,1.3666666666666667,1.3666666666666667
10,10,128,9485,1.5087719298245614,0.0,1.5087719298245614,1.5087719298245614
10,10,128,9486,3.5925925925925926,0.0,3.5925925925925926,3.5925925925925926
10,10,128,9487,1.0,0.0,1.0,1.0
10,10,128,9488,1.0,0.0,1.0,1.0
10,10,128,9489,3.5517241379310347,0.0,3.5517241379310347,3.5517241379310347
10,10,128,9490,1.2826086956521738,0.0,1.2826086956521738,1.2826086956521738
10,10,128,9491,1.0,0.0,1.0,1.0
10,10,128,9492,1.2234205632908504,0.0638328237840224,1.0,1.411764705882353
10,10,128,9493,1.0,0.0,1.0,1.0
