n,m,p_max,I,mean,std,min,max
10,10,128,282,5.7,0,5.7,5.7
10,10,128,283,1.0,0,1.0,1.0
10,10,128,284,3.12,0,3.12,3.12
10,10,128,285,1.5,0,1.5,1.5
10,10,128,286,1.0,0,1.0,1.0
10,10,128,287,2.84375,0,2.84375,2.84375
10,10,128,288,1.0,0,1.0,1.0
10,10,128,289,1.0,0,1.0,1.0
10,10,128,290,3.066666666666667,0,3.066666666666667,3.066666666666667
10,10,128,291,1.0,0,1.0,1.0
10,10,128,292,2.4705882352941178,0,2.4705882352941178,2.4705882352941178
10,10,128,293,3.466666666666667,0,3.466666666666667,3.466666666666667
10,10,128,294,4.083333333333333,0,4.083333333333333,4.083333333333333
10,10,128,295,1.0,0,1.0,1.0
10,10,128,296,2.25,0,2.25,2.25
10,10,128,297,1.0,0,1.0,1.0
10,10,128,298,3.2903225806451615,0,3.2903225806451615,3.2903225806451615
10,10,128,299,4.0,0,4.0,4.0
10,10,128,300,1.0,0,1.0,1.0
10,10,128,301,1.0,0,1.0,1.0
10,10,128,302,1.0,0,1.0,1.0
10,10,128,303,1.0,0,1.0,1.0
10,10,128,304,7.666666666666667,0,7.666666666666667,7.666666666666667
10,10,128,305,1.0,0,1.0,1.0
10,10,128,306,1.3870967741935485,0,1.3870967741935485,1.3870967741935485
10,10,128,307,7.733333333333333,0,7.733333333333333,7.733333333333333
10,10,128,308,2.5,0,2.5,2.5
10,10,128,309,1.7391304347826086,0,1.7391304347826086,1.7391304347826086
10,10,128,310,1.5789473684210527,0,1.5789473684210527,1.5789473684210527
10,10,128,311,1.0,0,1.0,1.0
10,10,128,312,5.190476190476191,0,5.190476190476191,5.190476190476191
10,10,128,313,1.0,0,1.0,1.0
10,10,128,314,1.0,0,1.0,1.0
10,10,128,315,1.0,0,1.0,1.0
10,10,128,316,1.0,0,1.0,1.0
10,10,128,317,1.0,0,1.0,1.0
10,10,128,318,3.6666666666666665,0,3.6666666666666665,3.6666666666666665
10,10,128,319,1.0666666666666667,0,1.0666666666666667,1.0666666666666667
10,10,128,320,1.0,0,1.0,1.0
10,10,128,321,1.0,0,1.0,1.0
10,10,128,322,1.0,0,1.0,1.0
10,10,128,323,1.0,0,1.0,1.0
10,10,128,324,1.0,0,1.0,1.0
10,10,128,325,1.0,0,1.0,1.0
