n,m,p_max,I,mean,std,min,max
10,10,128,495,3.13125,0,3.13125,3.13125
10,10,128,496,1.5076923076923077,0,1.5076923076923077,1.5076923076923077
10,10,128,497,1.0,0,1.0,1.0
10,10,128,498,4.8,0,4.8,4.8
10,10,128,499,5.945454545454545,0,5.945454545454545,5.945454545454545
10,10,128,500,2.6,0,2.6,2.6
10,10,128,501,3.0058823529411764,0,3.0058823529411764,3.0058823529411764
10,10,128,502,1.2173913043478262,0,1.2173913043478262,1.2173913043478262
10,10,128,503,1.0571428571428572,0,1.0571428571428572,1.0571428571428572
10,10,128,504,4.95,0,4.95,4.95
10,10,128,505,1.0,0,1.0,1.0
10,10,128,506,2.5,0,2.5,2.5
10,10,128,507,2.6,0,2.6,2.6
10,10,128,508,1.0,0,1.0,1.0
10,10,128,509,1.4473684210526316,0,1.4473684210526316,1.4473684210526316
10,10,128,510,1.0,0,1.0,1.0
10,10,128,511,1.0,0,1.0,1.0
10,10,128,512,5.4,0,5.4,5.4
10,10,128,513,5.171428571428572,0,5.171428571428572,5.171428571428572
10,10,128,514,4.7875,0,4.7875,4.7875
10,10,128,515,3.6,0,3.6,3.6
10,10,128,516,5.0,0,5.0,5.0
10,10,128,517,3.588888888888889,0,3.588888888888889,3.588888888888889
10,10,128,518,4.44,0,4.44,4.44
10,10,128,519,2.2103448275862068,0,2.2103448275862068,2.2103448275862068
10,10,128,520,5.9,0,5.9,5.9
10,10,128,521,3.511764705882353,0,3.511764705882353,3.511764705882353
10,10,128,522,2.8,0,2.8,2.8
10,10,128,523,1.4,0,1.4,1.4
10,10,128,524,5.5125,0,5.5125,5.5125
10,10,128,525,5.633333333333334,0,5.633333333333334,5.633333333333334
10,10,128,526,4.92,0,4.92,4.92
10,10,128,527,3.775,0,3.775,3.775
10,10,128,528,2.6,0,2.6,2.6
10,10,128,529,1.9428571428571428,0,1.9428571428571428,1.9428571428571428
10,10,128,530,2.1076923076923078,0,2.1076923076923078,2.1076923076923078
10,10,128,531,3.40625,0,3.40625,3.40625
10,10,128,532,1.4545454545454546,0,1.4545454545454546,1.4545454545454546
10,10,128,533,1.5714285714285714,0,1.5714285714285714,1.5714285714285714
10,10,128,534,6.2727272727272725,0,6.2727272727272725,6.2727272727272725
10,10,128,535,5.694117647058824,0,5.694117647058824,5.694117647058824
10,10,128,536,2.16,0,2.16,2.16
10,10,128,537,2.8,0,2.8,2.8
10,10,128,538,2.382142857142857,0,2.382142857142857,2.382142857142857
10,10,128,539,3.1,0,3.1,3.1
10,10,128,540,3.8875,0,3.8875,3.8875
10,10,128,541,3.6285714285714286,0,3.6285714285714286,3.6285714285714286
10,10,128,542,2.05,0,2.05,2.05
10,10,128,543,1.0,0,1.0,1.0
10,10,128,544,1.0,0,1.0,1.0
10,10,128,545,1.4464285714285714,0,1.4464285714285714,1.4464285714285714
10,10,128,546,1.075,0,1.075,1.075
10,10,128,547,1.0,0,1.0,1.0
10,10,128,548,2.8375,0,2.8375,2.8375
10,10,128,549,1.0,0,1.0,1.0
10,10,128,550,1.0,0,1.0,1.0
10,10,128,551,1.64,0,1.64,1.64
10,10,128,552,2.566666666666667,0,2.566666666666667,2.566666666666667
10,10,128,553,5.0,0,5.0,5.0
10,10,128,554,2.5833333333333335,0,2.5833333333333335,2.5833333333333335
10,10,128,555,1.0,0,1.0,1.0
10,10,128,556,1.0,0,1.0,1.0
10,10,128,557,5.04,0,5.04,5.04
10,10,128,558,4.288888888888889,0,4.288888888888889,4.288888888888889
10,10,128,559,1.0,0,1.0,1.0
10,10,128,560,1.0,0,1.0,1.0
10,10,128,561,1.0,0,1.0,1.0
10,10,128,562,3.066666666666667,0,3.066666666666667,3.066666666666667
10,10,128,563,3.4153846153846152,0,3.4153846153846152,3.4153846153846152
10,10,128,564,5.414285714285715,0,5.414285714285715,5.414285714285715
10,10,128,565,1.6736842105263159,0,1.6736842105263159,1.6736842105263159
10,10,128,566,3.45,0,3.45,3.45
10,10,128,567,3.9714285714285715,0,3.9714285714285715,3.9714285714285715
10,10,128,568,3.4,0,3.4,3.4
10,10,128,569,2.696969696969697,0,2.696969696969697,2.696969696969697
10,10,128,570,6.1461538461538465,0,6.1461538461538465,6.1461538461538465
10,10,128,571,1.8285714285714285,0,1.8285714285714285,1.8285714285714285
10,10,128,572,4.458333333333333,0,4.458333333333333,4.458333333333333
10,10,128,573,1.5666666666666667,0,1.5666666666666667,1.5666666666666667
10,10,128,574,1.2142857142857142,0,1.2142857142857142,1.2142857142857142
10,10,128,575,2.04,0,2.04,2.04
10,10,128,576,2.8,0,2.8,2.8
10,10,128,577,3.5714285714285716,0,3.5714285714285716,3.5714285714285716
10,10,128,578,3.6222222222222222,0,3.6222222222222222,3.6222222222222222
10,10,128,579,1.75,0,1.75,1.75
10,10,128,580,7.5636363636363635,0,7.5636363636363635,7.5636363636363635
10,10,128,581,1.7,0,1.7,1.7
10,10,128,582,5.8,0,5.8,5.8
10,10,128,583,2.8333333333333335,0,2.8333333333333335,2.8333333333333335
10,10,128,584,1.0,0,1.0,1.0
10,10,128,585,1.0,0,1.0,1.0
10,10,128,586,1.3428571428571427,0,1.3428571428571427,1.3428571428571427
10,10,128,587,1.0,0,1.0,1.0
10,10,128,588,6.2727272727272725,0,6.2727272727272725,6.2727272727272725
10,10,128,589,1.0,0,1.0,1.0
10,10,128,590,2.175,0,2.175,2.175
10,10,128,591,3.95,0,3.95,3.95
10,10,128,592,4.541176470588235,0,4.541176470588235,4.541176470588235
10,10,128,593,3.525,0,3.525,3.525
10,10,128,594,4.88,0,4.88,4.88
10,10,128,595,4.533333333333333,0,4.533333333333333,4.533333333333333
10,10,128,596,2.077777777777778,0,2.077777777777778,2.077777777777778
10,10,128,597,3.6,0,3.6,3.6
10,10,128,598,1.35,0,1.35,1.35
10,10,128,599,2.512,0,2.512,2.512
10,10,128,600,3.124,0,3.124,3.124
10,10,128,601,1.8157894736842106,0,1.8157894736842106,1.8157894736842106
10,10,128,602,4.490909090909091,0,4.490909090909091,4.490909090909091
10,10,128,603,2.2666666666666666,0,2.2666666666666666,2.2666666666666666
10,10,128,604,2.725,0,2.725,2.725
10,10,128,605,5.181818181818182,0,5.181818181818182,5.181818181818182
10,10,128,606,5.818181818181818,0,5.818181818181818,5.818181818181818
10,10,128,607,3.1,0,3.1,3.1
10,10,128,608,4.318181818181818,0,4.318181818181818,4.318181818181818
10,10,128,609,5.4,0,5.4,5.4
10,10,128,610,2.7266666666666666,0,2.7266666666666666,2.7266666666666666
10,10,128,611,3.5090909090909093,0,3.5090909090909093,3.5090909090909093
10,10,128,612,5.466666666666667,0,5.466666666666667,5.466666666666667
10,10,128,613,6.75,0,6.75,6.75
10,10,128,614,2.61875,0,2.61875,2.61875
10,10,128,615,3.7,0,3.7,3.7
10,10,128,616,1.0,0,1.0,1.0
10,10,128,617,3.1636363636363636,0,3.1636363636363636,3.1636363636363636
10,10,128,618,1.3375,0,1.3375,1.3375
10,10,128,619,2.473684210526316,0,2.473684210526316,2.473684210526316
10,10,128,620,2.891891891891892,0,2.891891891891892,2.891891891891892
10,10,128,621,2.951219512195122,0,2.951219512195122,2.951219512195122
10,10,128,622,1.0733333333333333,0,1.0733333333333333,1.0733333333333333
10,10,128,623,1.8666666666666667,0,1.8666666666666667,1.8666666666666667
10,10,128,624,4.541666666666667,0,4.541666666666667,4.541666666666667
10,10,128,625,1.09375,0,1.09375,1.09375
10,10,128,626,4.619047619047619,0,4.619047619047619,4.619047619047619
10,10,128,627,4.3,0,4.3,4.3
10,10,128,628,1.0285714285714285,0,1.0285714285714285,1.0285714285714285
10,10,128,629,1.0,0,1.0,1.0
10,10,128,630,2.5142857142857142,0,2.5142857142857142,2.5142857142857142
10,10,128,631,3.5,0,3.5,3.5
10,10,128,632,2.4,0,2.4,2.4
10,10,128,633,2.0615384615384613,0,2.0615384615384613,2.0615384615384613
10,10,128,634,1.0,0,1.0,1.0
10,10,128,635,1.8,0,1.8,1.8
10,10,128,636,1.0,0,1.0,1.0
10,10,128,637,3.227272727272727,0,3.227272727272727,3.227272727272727
10,10,128,638,1.0,0,1.0,1.0
10,10,128,639,1.6333333333333333,0,1.6333333333333333,1.6333333333333333
10,10,128,640,1.56,0,1.56,1.56
10,10,128,641,5.18125,0,5.18125,5.18125
10,10,128,642,3.08,0,3.08,3.08
10,10,128,643,3.4583333333333335,0,3.4583333333333335,3.4583333333333335
10,10,128,644,5.41875,0,5.41875,5.41875
10,10,128,645,1.0,0,1.0,1.0
10,10,128,646,1.0,0,1.0,1.0
10,10,128,647,2.960714285714286,0,2.960714285714286,2.960714285714286
10,10,128,648,5.133333333333334,0,5.133333333333334,5.133333333333334
10,10,128,649,5.275,0,5.275,5.275
10,10,128,650,5.4,0,5.4,5.4
10,10,128,651,6.04,0,6.04,6.04
10,10,128,652,1.0,0,1.0,1.0
10,10,128,653,5.333333333333333,0,5.333333333333333,5.333333333333333
10,10,128,654,1.9476190476190476,0,1.9476190476190476,1.9476190476190476
10,10,128,655,6.453846153846154,0,6.453846153846154,6.453846153846154
10,10,128,656,1.0785714285714285,0,1.0785714285714285,1.0785714285714285
10,10,128,657,3.25,0,3.25,3.25
10,10,128,658,3.81875,0,3.81875,3.81875
10,10,128,659,6.55,0,6.55,6.55
10,10,128,660,3.8,0,3.8,3.8
10,10,128,661,2.15,0,2.15,2.15
10,10,128,662,2.9,0,2.9,2.9
10,10,128,663,2.477272727272727,0,2.477272727272727,2.477272727272727
10,10,128,664,4.0,0,4.0,4.0
10,10,128,665,2.24,0,2.24,2.24
10,10,128,666,5.291666666666667,0,5.291666666666667,5.291666666666667
10,10,128,667,5.64,0,5.64,5.64
10,10,128,668,1.0,0,1.0,1.0
10,10,128,669,2.6,0,2.6,2.6
10,10,128,670,1.36,0,1.36,1.36
10,10,128,671,2.3488372093023258,0,2.3488372093023258,2.3488372093023258
10,10,128,672,2.118181818181818,0,2.118181818181818,2.118181818181818
10,10,128,673,1.1428571428571428,0,1.1428571428571428,1.1428571428571428
10,10,128,674,2.658536585365854,0,2.658536585365854,2.658536585365854
10,10,128,675,2.4,0,2.4,2.4
10,10,128,676,3.2285714285714286,0,3.2285714285714286,3.2285714285714286
10,10,128,677,1.9,0,1.9,1.9
10,10,128,678,2.4478260869565216,0,2.4478260869565216,2.4478260869565216
10,10,128,679,1.0,0,1.0,1.0
10,10,128,680,3.42,0,3.42,3.42
10,10,128,681,2.74,0,2.74,2.74
10,10,128,682,6.2,0,6.2,6.2
10,10,128,683,4.871428571428571,0,4.871428571428571,4.871428571428571
10,10,128,684,1.8,0,1.8,1.8
10,10,128,685,1.65,0,1.65,1.65
10,10,128,686,1.975,0,1.975,1.975
10,10,128,687,2.925,0,2.925,2.925
10,10,128,688,3.4,0,3.4,3.4
10,10,128,689,3.39,0,3.39,3.39
10,10,128,690,3.1,0,3.1,3.1
10,10,128,691,4.8,0,4.8,4.8
10,10,128,692,2.0615384615384613,0,2.0615384615384613,2.0615384615384613
10,10,128,693,6.421428571428572,0,6.421428571428572,6.421428571428572
10,10,128,694,3.4,0,3.4,3.4
10,10,128,695,2.066666666666667,0,2.066666666666667,2.066666666666667
10,10,128,696,5.33,0,5.33,5.33
10,10,128,697,3.554838709677419,0,3.554838709677419,3.554838709677419
10,10,128,698,1.0,0,1.0,1.0
10,10,128,699,7.457142857142857,0,7.457142857142857,7.457142857142857
10,10,128,700,4.593333333333334,0,4.593333333333334,4.593333333333334
10,10,128,701,2.48,0,2.48,2.48
10,10,128,702,1.0,0,1.0,1.0
10,10,128,703,2.2285714285714286,0,2.2285714285714286,2.2285714285714286
10,10,128,704,1.876923076923077,0,1.876923076923077,1.876923076923077
10,10,128,705,1.0277777777777777,0,1.0277777777777777,1.0277777777777777
10,10,128,706,1.2941176470588236,0,1.2941176470588236,1.2941176470588236
10,10,128,707,4.01304347826087,0,4.01304347826087,4.01304347826087
10,10,128,708,6.288888888888889,0,6.288888888888889,6.288888888888889
10,10,128,709,3.3,0,3.3,3.3
10,10,128,710,1.0,0,1.0,1.0
10,10,128,711,2.3,0,2.3,2.3
10,10,128,712,1.96,0,1.96,1.96
10,10,128,713,4.71875,0,4.71875,4.71875
10,10,128,714,1.3777777777777778,0,1.3777777777777778,1.3777777777777778
10,10,128,715,1.1,0,1.1,1.1
10,10,128,716,1.0,0,1.0,1.0
10,10,128,717,1.4285714285714286,0,1.4285714285714286,1.4285714285714286
10,10,128,718,3.88,0,3.88,3.88
10,10,128,719,3.0,0,3.0,3.0
10,10,128,720,1.55,0,1.55,1.55
10,10,128,721,3.7,0,3.7,3.7
10,10,128,722,4.733333333333333,0,4.733333333333333,4.733333333333333
10,10,128,723,1.72,0,1.72,1.72
10,10,128,724,2.8048780487804876,0,2.8048780487804876,2.8048780487804876
10,10,128,725,3.92,0,3.92,3.92
10,10,128,726,2.466666666666667,0,2.466666666666667,2.466666666666667
10,10,128,727,1.0,0,1.0,1.0
10,10,128,728,3.9473684210526314,0,3.9473684210526314,3.9473684210526314
10,10,128,729,2.35,0,2.35,2.35
10,10,128,730,3.909090909090909,0,3.909090909090909,3.909090909090909
10,10,128,731,4.525,0,4.525,4.525
10,10,128,732,1.2666666666666666,0,1.2666666666666666,1.2666666666666666
10,10,128,733,2.163157894736842,0,2.163157894736842,2.163157894736842
10,10,128,734,1.542857142857143,0,1.542857142857143,1.542857142857143
10,10,128,735,4.725,0,4.725,4.725
10,10,128,736,2.768421052631579,0,2.768421052631579,2.768421052631579
10,10,128,737,2.65,0,2.65,2.65
10,10,128,738,2.6666666666666665,0,2.6666666666666665,2.6666666666666665
10,10,128,739,4.170588235294118,0,4.170588235294118,4.170588235294118
10,10,128,740,1.0,0,1.0,1.0
10,10,128,741,3.316666666666667,0,3.316666666666667,3.316666666666667
10,10,128,742,4.416666666666667,0,4.416666666666667,4.416666666666667
10,10,128,743,3.3125,0,3.3125,3.3125
10,10,128,744,3.65,0,3.65,3.65
10,10,128,745,1.0,0,1.0,1.0
10,10,128,746,1.6166666666666667,0,1.6166666666666667,1.6166666666666667
10,10,128,747,1.9,0,1.9,1.9
10,10,128,748,5.430769230769231,0,5.430769230769231,5.430769230769231
10,10,128,749,6.0,0,6.0,6.0
10,10,128,750,5.946666666666666,0,5.946666666666666,5.946666666666666
10,10,128,751,1.78,0,1.78,1.78
10,10,128,752,5.08,0,5.08,5.08
10,10,128,753,3.4545454545454546,0,3.4545454545454546,3.4545454545454546
10,10,128,754,1.7428571428571429,0,1.7428571428571429,1.7428571428571429
10,10,128,755,3.0454545454545454,0,3.0454545454545454,3.0454545454545454
10,10,128,756,5.8,0,5.8,5.8
10,10,128,757,1.125,0,1.125,1.125
10,10,128,758,4.133333333333334,0,4.133333333333334,4.133333333333334
10,10,128,759,2.8157894736842106,0,2.8157894736842106,2.8157894736842106
10,10,128,760,2.8,0,2.8,2.8
10,10,128,761,1.0,0,1.0,1.0
10,10,128,762,1.0095238095238095,0,1.0095238095238095,1.0095238095238095
10,10,128,763,7.322222222222222,0,7.322222222222222,7.322222222222222
10,10,128,764,1.375,0,1.375,1.375
10,10,128,765,3.1,0,3.1,3.1
10,10,128,766,1.6666666666666667,0,1.6666666666666667,1.6666666666666667
10,10,128,767,1.0,0,1.0,1.0
10,10,128,768,2.9125,0,2.9125,2.9125
10,10,128,769,5.9,0,5.9,5.9
10,10,128,770,2.625,0,2.625,2.625
10,10,128,771,1.8653846153846154,0,1.8653846153846154,1.8653846153846154
10,10,128,772,1.0,0,1.0,1.0
10,10,128,773,2.361904761904762,0,2.361904761904762,2.361904761904762
10,10,128,774,5.0,0,5.0,5.0
10,10,128,775,1.0,0,1.0,1.0
10,10,128,776,2.6826086956521737,0,2.6826086956521737,2.6826086956521737
10,10,128,777,1.1142857142857143,0,1.1142857142857143,1.1142857142857143
10,10,128,778,1.375,0,1.375,1.375
10,10,128,779,1.68,0,1.68,1.68
10,10,128,780,2.5384615384615383,0,2.5384615384615383,2.5384615384615383
10,10,128,781,5.268421052631579,0,5.268421052631579,5.268421052631579
10,10,128,782,2.0,0,2.0,2.0
10,10,128,783,2.84,0,2.84,2.84
10,10,128,784,1.894736842105263,0,1.894736842105263,1.894736842105263
10,10,128,785,3.8666666666666667,0,3.8666666666666667,3.8666666666666667
10,10,128,786,4.22,0,4.22,4.22
10,10,128,787,4.066666666666666,0,4.066666666666666,4.066666666666666
10,10,128,788,3.342857142857143,0,3.342857142857143,3.342857142857143
10,10,128,789,3.3,0,3.3,3.3
10,10,128,790,5.153846153846154,0,5.153846153846154,5.153846153846154
10,10,128,791,6.2,0,6.2,6.2
10,10,128,792,1.46,0,1.46,1.46
10,10,128,793,1.0,0,1.0,1.0
10,10,128,794,3.4375,0,3.4375,3.4375
10,10,128,795,2.05,0,2.05,2.05
10,10,128,796,1.0,0,1.0,1.0
10,10,128,797,4.3375,0,4.3375,4.3375
10,10,128,798,1.5777777777777777,0,1.5777777777777777,1.5777777777777777
10,10,128,799,1.37,0,1.37,1.37
10,10,128,800,1.4705882352941178,0,1.4705882352941178,1.4705882352941178
10,10,128,801,2.95,0,2.95,2.95
10,10,128,802,4.954545454545454,0,4.954545454545454,4.954545454545454
10,10,128,803,4.12,0,4.12,4.12
10,10,128,804,2.26,0,2.26,2.26
10,10,128,805,7.2,0,7.2,7.2
10,10,128,806,4.58235294117647,0,4.58235294117647,4.58235294117647
10,10,128,807,4.066666666666666,0,4.066666666666666,4.066666666666666
10,10,128,808,1.7333333333333334,0,1.7333333333333334,1.7333333333333334
10,10,128,809,2.0,0,2.0,2.0
10,10,128,810,1.0,0,1.0,1.0
10,10,128,811,4.026666666666666,0,4.026666666666666,4.026666666666666
10,10,128,812,1.6555555555555554,0,1.6555555555555554,1.6555555555555554
10,10,128,813,2.638095238095238,0,2.638095238095238,2.638095238095238
10,10,128,814,2.523529411764706,0,2.523529411764706,2.523529411764706
10,10,128,815,1.925,0,1.925,1.925
10,10,128,816,1.0,0,1.0,1.0
10,10,128,817,2.966666666666667,0,2.966666666666667,2.966666666666667
10,10,128,818,1.7434782608695651,0,1.7434782608695651,1.7434782608695651
10,10,128,819,1.5609756097560976,0,1.5609756097560976,1.5609756097560976
10,10,128,820,2.35,0,2.35,2.35
10,10,128,821,2.2,0,2.2,2.2
10,10,128,822,5.04,0,5.04,5.04
10,10,128,823,1.6046511627906976,0,1.6046511627906976,1.6046511627906976
10,10,128,824,2.40625,0,2.40625,2.40625
10,10,128,825,5.4625,0,5.4625,5.4625
10,10,128,826,1.0041666666666667,0,1.0041666666666667,1.0041666666666667
10,10,128,827,6.8,0,6.8,6.8
10,10,128,828,1.1615384615384616,0,1.1615384615384616,1.1615384615384616
10,10,128,829,2.2,0,2.2,2.2
10,10,128,830,1.0,0,1.0,1.0
10,10,128,831,1.42,0,1.42,1.42
10,10,128,832,5.8,0,5.8,5.8
10,10,128,833,2.6,0,2.6,2.6
10,10,128,834,3.36,0,3.36,3.36
10,10,128,835,1.0,0,1.0,1.0
10,10,128,836,4.933333333333334,0,4.933333333333334,4.933333333333334
10,10,128,837,1.55,0,1.55,1.55
10,10,128,838,1.0866666666666667,0,1.0866666666666667,1.0866666666666667
10,10,128,839,5.9,0,5.9,5.9
10,10,128,840,1.0,0,1.0,1.0
10,10,128,841,2.8947368421052633,0,2.8947368421052633,2.8947368421052633
10,10,128,842,2.53125,0,2.53125,2.53125
10,10,128,843,5.43125,0,5.43125,5.43125
10,10,128,844,1.0,0,1.0,1.0
10,10,128,845,5.254545454545455,0,5.254545454545455,5.254545454545455
10,10,128,846,6.2,0,6.2,6.2
10,10,128,847,1.0,0,1.0,1.0
10,10,128,848,2.2857142857142856,0,2.2857142857142856,2.2857142857142856
10,10,128,849,1.0,0,1.0,1.0
10,10,128,850,2.72,0,2.72,2.72
10,10,128,851,3.607142857142857,0,3.607142857142857,3.607142857142857
10,10,128,852,3.3333333333333335,0,3.3333333333333335,3.3333333333333335
10,10,128,853,1.0,0,1.0,1.0
10,10,128,854,5.366666666666666,0,5.366666666666666,5.366666666666666
10,10,128,855,1.6571428571428573,0,1.6571428571428573,1.6571428571428573
10,10,128,856,4.276923076923077,0,4.276923076923077,4.276923076923077
10,10,128,857,4.863636363636363,0,4.863636363636363,4.863636363636363
10,10,128,858,1.0,0,1.0,1.0
10,10,128,859,2.0,0,2.0,2.0
10,10,128,860,6.833333333333333,0,6.833333333333333,6.833333333333333
10,10,128,861,2.1,0,2.1,2.1
10,10,128,862,5.364705882352941,0,5.364705882352941,5.364705882352941
10,10,128,863,4.75,0,4.75,4.75
10,10,128,864,1.5363636363636364,0,1.5363636363636364,1.5363636363636364
10,10,128,865,2.2222222222222223,0,2.2222222222222223,2.2222222222222223
10,10,128,866,1.2,0,1.2,1.2
10,10,128,867,1.7142857142857142,0,1.7142857142857142,1.7142857142857142
10,10,128,868,2.7,0,2.7,2.7
10,10,128,869,5.311111111111111,0,5.311111111111111,5.311111111111111
10,10,128,870,1.92,0,1.92,1.92
10,10,128,871,1.0,0,1.0,1.0
10,10,128,872,4.7,0,4.7,4.7
10,10,128,873,1.7666666666666666,0,1.7666666666666666,1.7666666666666666
10,10,128,874,3.2714285714285714,0,3.2714285714285714,3.2714285714285714
10,10,128,875,5.8,0,5.8,5.8
10,10,128,876,3.85,0,3.85,3.85
10,10,128,877,1.88,0,1.88,1.88
10,10,128,878,3.48,0,3.48,3.48
10,10,128,879,4.68,0,4.68,4.68
10,10,128,880,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
10,10,128,881,3.3181818181818183,0,3.3181818181818183,3.3181818181818183
10,10,128,882,1.0,0,1.0,1.0
10,10,128,883,1.0,0,1.0,1.0
10,10,128,884,3.8,0,3.8,3.8
10,10,128,885,2.6,0,2.6,2.6
10,10,128,886,1.0931034482758621,0,1.0931034482758621,1.0931034482758621
10,10,128,887,3.19,0,3.19,3.19
10,10,128,888,3.3,0,3.3,3.3
10,10,128,889,2.8125,0,2.8125,2.8125
10,10,128,890,2.53,0,2.53,2.53
10,10,128,891,4.725,0,4.725,4.725
10,10,128,892,1.85,0,1.85,1.85
10,10,128,893,4.406666666666666,0,4.406666666666666,4.406666666666666
10,10,128,894,2.125,0,2.125,2.125
10,10,128,895,1.0785714285714285,0,1.0785714285714285,1.0785714285714285
10,10,128,896,4.822222222222222,0,4.822222222222222,4.822222222222222
10,10,128,897,4.168,0,4.168,4.168
10,10,128,898,2.2,0,2.2,2.2
10,10,128,899,4.1875,0,4.1875,4.1875
10,10,128,900,2.1375,0,2.1375,2.1375
10,10,128,901,1.0,0,1.0,1.0
10,10,128,902,1.144,0,1.144,1.144
10,10,128,903,3.6,0,3.6,3.6
10,10,128,904,2.3588235294117648,0,2.3588235294117648,2.3588235294117648
10,10,128,905,1.18,0,1.18,1.18
10,10,128,906,1.072,0,1.072,1.072
10,10,128,907,4.0,0,4.0,4.0
10,10,128,908,3.316666666666667,0,3.316666666666667,3.316666666666667
10,10,128,909,1.4875,0,1.4875,1.4875
10,10,128,910,7.1,0,7.1,7.1
10,10,128,911,3.9473684210526314,0,3.9473684210526314,3.9473684210526314
10,10,128,912,1.44375,0,1.44375,1.44375
10,10,128,913,2.35,0,2.35,2.35
10,10,128,914,3.94,0,3.94,3.94
10,10,128,915,3.46875,0,3.46875,3.46875
10,10,128,916,3.15,0,3.15,3.15
10,10,128,917,3.257142857142857,0,3.257142857142857,3.257142857142857
10,10,128,918,3.7346153846153847,0,3.7346153846153847,3.7346153846153847
10,10,128,919,4.12,0,4.12,4.12
10,10,128,920,3.1,0,3.1,3.1
10,10,128,921,4.786666666666667,0,4.786666666666667,4.786666666666667
10,10,128,922,5.107692307692307,0,5.107692307692307,5.107692307692307
10,10,128,923,1.25,0,1.25,1.25
10,10,128,924,2.4884615384615385,0,2.4884615384615385,2.4884615384615385
10,10,128,925,1.0,0,1.0,1.0
10,10,128,926,1.011764705882353,0,1.011764705882353,1.011764705882353
10,10,128,927,1.0227272727272727,0,1.0227272727272727,1.0227272727272727
10,10,128,928,3.37,0,3.37,3.37
10,10,128,929,5.2,0,5.2,5.2
10,10,128,930,4.0,0,4.0,4.0
10,10,128,931,2.5,0,2.5,2.5
10,10,128,932,1.7863636363636364,0,1.7863636363636364,1.7863636363636364
10,10,128,933,6.266666666666667,0,6.266666666666667,6.266666666666667
10,10,128,934,2.35,0,2.35,2.35
10,10,128,935,4.475,0,4.475,4.475
10,10,128,936,1.525,0,1.525,1.525
10,10,128,937,4.5,0,4.5,4.5
10,10,128,938,1.0,0,1.0,1.0
10,10,128,939,1.0,0,1.0,1.0
10,10,128,940,3.65,0,3.65,3.65
10,10,128,941,4.511111111111111,0,4.511111111111111,4.511111111111111
10,10,128,942,3.7,0,3.7,3.7
10,10,128,943,1.36,0,1.36,1.36
10,10,128,944,1.3111111111111111,0,1.3111111111111111,1.3111111111111111
10,10,128,945,1.0,0,1.0,1.0
10,10,128,946,1.1777777777777778,0,1.1777777777777778,1.1777777777777778
10,10,128,947,2.4,0,2.4,2.4
10,10,128,948,4.590909090909091,0,4.590909090909091,4.590909090909091
10,10,128,949,1.0,0,1.0,1.0
10,10,128,950,4.92,0,4.92,4.92
10,10,128,951,1.0,0,1.0,1.0
10,10,128,952,2.3714285714285714,0,2.3714285714285714,2.3714285714285714
10,10,128,953,1.5,0,1.5,1.5
10,10,128,954,1.0,0,1.0,1.0
10,10,128,955,2.447619047619048,0,2.447619047619048,2.447619047619048
10,10,128,956,2.292682926829268,0,2.292682926829268,2.292682926829268
10,10,128,957,2.3,0,2.3,2.3
10,10,128,958,3.925,0,3.925,3.925
10,10,128,959,1.7727272727272727,0,1.7727272727272727,1.7727272727272727
10,10,128,960,1.025,0,1.025,1.025
10,10,128,961,4.52,0,4.52,4.52
10,10,128,962,1.7659574468085106,0,1.7659574468085106,1.7659574468085106
10,10,128,963,3.124,0,3.124,3.124
10,10,128,964,2.1,0,2.1,2.1
10,10,128,965,3.025,0,3.025,3.025
10,10,128,966,1.0,0,1.0,1.0
10,10,128,967,1.8,0,1.8,1.8
10,10,128,968,1.0,0,1.0,1.0
10,10,128,969,4.96,0,4.96,4.96
10,10,128,970,1.9130434782608696,0,1.9130434782608696,1.9130434782608696
10,10,128,971,1.1363636363636365,0,1.1363636363636365,1.1363636363636365
10,10,128,972,3.1,0,3.1,3.1
10,10,128,973,1.0,0,1.0,1.0
10,10,128,974,6.2727272727272725,0,6.2727272727272725,6.2727272727272725
10,10,128,975,1.6363636363636365,0,1.6363636363636365,1.6363636363636365
10,10,128,976,1.0,0,1.0,1.0
10,10,128,977,1.4166666666666667,0,1.4166666666666667,1.4166666666666667
10,10,128,978,1.08,0,1.08,1.08
10,10,128,979,1.0,0,1.0,1.0
10,10,128,980,3.2,0,3.2,3.2
10,10,128,981,5.488235294117647,0,5.488235294117647,5.488235294117647
10,10,128,982,2.4166666666666665,0,2.4166666666666665,2.4166666666666665
10,10,128,983,2.3076923076923075,0,2.3076923076923075,2.3076923076923075
10,10,128,984,5.9,0,5.9,5.9
10,10,128,985,1.0761904761904761,0,1.0761904761904761,1.0761904761904761
10,10,128,986,5.2,0,5.2,5.2
10,10,128,987,1.0,0,1.0,1.0
10,10,128,988,1.0,0,1.0,1.0
10,10,128,989,4.9375,0,4.9375,4.9375
10,10,128,990,4.616666666666666,0,4.616666666666666,4.616666666666666
10,10,128,991,2.61875,0,2.61875,2.61875
10,10,128,992,1.0,0,1.0,1.0
10,10,128,993,3.7555555555555555,0,3.7555555555555555,3.7555555555555555
10,10,128,994,3.2333333333333334,0,3.2333333333333334,3.2333333333333334
10,10,128,995,4.883333333333334,0,4.883333333333334,4.883333333333334
10,10,128,996,4.345454545454546,0,4.345454545454546,4.345454545454546
10,10,128,997,1.4666666666666666,0,1.4666666666666666,1.4666666666666666
